doc_id,text_clean,Sentiment,label_encoded
373,jakarta wakil menteri didik sains teknologi saintek stella christie negara utang budi terima stella respons kisruh terima beasiswa lembaga kelola dana didik lpdp dwi sasetyaningtyas ds sorot warganet bangga anak kewarganegaraan inggris kecam netizen imbau terima beasiswa s negeri kemendikti saintek beasiswa utang nyata beasiswa negara utang budi stella minggu baca gaduh beasiswa lpdp anggota dpr nikmat kelompok stella pandang kontroversi muncul dasar cermin gagal didik moral tahap hidup timbul terima beasiswa pandang beasiswa amanah fasilitas ketat sistem beasiswa lapis lapis batas batas potensi tumbuh sikap sinis terima beasiswa syukur negara sibuk cari celah hindar wajib stella butuh percaya  ruang terima beasiswa temu manfaat bangsa imbuh baca atur wajib indonesia terima beasiswa lpdp stella nilai terima kasih indonesia wujud pulang tanah air tahan negeri capai posisi pengaruh bawa manfaat luas indonesia contoh warga india duduk puncak silicon valley pusat usaha teknologi amerika serikat cipta alir investasi lapang kerja negara baca didik kontribusi ds ap pasutri awardee lpdp wni tahun institusi muka amerika serikat tiongkok upaya kontribusi indonesia bimbing mahasiswa indonesia universitas as tiongkok bicara komunitas indonesia jembatan kerja institusi indonesia lembaga didik dunia stella stella cerita lantang identitas orang indonesia bangga bangga kuat reputasi ilmuwan indonesia kancah internasional stella nilai ilmuwan diaspora indonesia dedikasi kuat tanah air buka peluang baca syarat daftar beasiswa lpdp sanksi terima langgar contoh contoh sorot prof vivi kashim tiongkok prof sastia putri jepang prof haryadi amerika serikat moga buka negara milik bentuk stella samping stella tips tumbuh patriotisme terima beasiswa fokus manfaat individu individu indonesia institusi stella fokus individu nalar tajam orangtua tinggal indonesia negeri guna bahasa indonesia rumah tanam bangga bahasa indonesia anak mampu bahasa indonesia beban senjata ampuh stella keluarga anak wajib bahasa indonesia suami asal polandia harus bahasa indonesia baca isi minta maaf ds alumni lpdp pamer paspor wna anak kisruh terima beasiswa lpdp topik beasiswa lpdp bincang warganet terima beasiswa lpdp ds ramai sorot warganet papar paspor anak resmi warga negara asing wna video unggah akun instagram pribadi ds gembira anak resmi warga negara inggris ds warga negara indonesia wni anak nilai juang paspor kuat anak paspor inggris banding paspor indonesia video tuai respon kontroversi pro kontra kalang warganet ds suami ap kuliah s s biaya lpdp lpdp ap selesai wajib laksana abdi kontribusi indonesia kali studi tambah samping ds selesai wajib tindak nilai cermin nilai integritas etika profesionalisme tanam lpdp terima beasiswa,positive,2
2,lpdp program beasiswa jalan menteri uang beasiswa dana perintah dana beasiswa lpdp sumber anggar dapat belanja negara apbn pajak komponen besar terima negara pajak masyarakat fondasi bentuk dana abadi lpdp wajar tindak salah terima beasiswa gengsi viral media sosial singgung orang sikap temu menteri uang purbaya yudhi sadewa terima lpdp hormat rakyat perintah rupiah keluar negara bentuk karya abdi beasiswa mimpi individu investasi kolektif indonesia lengkap antara roy rosa bachtiar puter hanifa keysha anissa reza hardiansyah denno ramdha asmara farah khadija,negative,0
226,lembaga kelola dana didik lpdp respons resmi kait unggah viral alumni ds pamer dokumen kewarganegaraan inggris milik anak nyata media sosial resmi jumat lpdp sayang tindak anggap cermin nilai integritas profesionalisme mantan terima beasiswa negara lpdp konfirmasi ds selesai wajib hukum ds catat lulus studi s agustus tuntas abdi sesuai atur laku dasar tentu awardee wajib abdi indonesia kali studi tambah n ds tempuh studi abdi nyata selesai lpdp milik ikat hukum sangkut tulis manajemen lpdp terang resmi administratif kait lembaga upaya jalin komunikasi ds bijak sosial media timbang sensitivitas publik kait wajib bangsa also read lpdp hitung dana beasiswa kembali suami ds polemik video unggah akun instagram konten surat home office inggris anak resmi warga negara inggris ds paspor inggris terima anak anak milik kewarganegaraan asing anggap ds isu seret suami status awardee lpdp beda ds sang suami duga tuntas wajib abdi tanah air tetap inggris konten tuai kritik tajam warganet anggap kontradiktif semangat beasiswa dana uang negara,negative,0
323,kontroversi konten alumnus lpdp lembaga kelola dana didik pamer kewarganegaraan anak tuai kecam warganet nilai cedera nasionalisme wajib abdi tuang janji lpdp rakyat geram ulah salah alumnus lpdp dana biaya lpdp asal pajak rakyat indonesia merespon problematika dosen manajemen bijak publik mkp universitas gadjah mada ugm subarsono lpdp depan prinsip transparansi  regulasi terima beasiswa abdi indonesia jangka atur tegak penuh wajib proses sesuai tentu laku  subarsono lansir laman ugm selasa baca awardee lpdp abdi negeri indonesia butuh diaspora tentu tegas pasti hukum  tega hukum jaga tertib pasti hukum kemarin antisipasi jadi muncul  imbuh lemah awas pascastudi subarsono nilai lemah monitoring alumni kuat turut lulus luput sanksi awas cermat  awas cermat kelulus cegah unggah media sosial  sorot lpdp cenderung andal sadar moral ketimbang landas hukum kuat dorong mekanisme konfirmasi studi baca lpdp persen beasiswa studi negeri banding biaya s s inggris  studi confirm pasti pulang terima indonesia abdi  laman resmi beasiswa lpdp laman resmi beasiswa lpdp etika media sosial tanggung moral aspek sistemik subarsono sayang kurang bijak ekspres media sosial picu salah paham  ajar ketidakbijakan media sosial dampak personal individu  awardee pikul beban moral biaya rakyat sadar harap muncul komitmen bangun indonesia,negative,0
659,tahap seleksi lpdp syarat daftar lpdp warga negara indonesia selesai d s daftar beasiswa jenjang master s jenjang doktor d s langsung doktor kenan daftar beasiswa jenjang didik selesai lulus s daftar program s lulus dokter spesialis subspesialis transkrip nilai bukti penuh syarat ipk lulus negeri wajib lampir hasil tara ijazah konversi ipk menteri didik calon daftar tempuh studi daftar syarat khusus serah surat undur program studi jalan surat rekomendasi tokoh masyarakat akademisi relevan pilih kampus program studi sesuai tentu lpdp program beasiswa laku kelas eksekutif kelas karyawan program jarak kelas khusus penuh tentu lpdp tuju menandatangani surat nyata sedia lpdp tulis esai profil komitmen indonesia rencana pasca studi rencana kontribusi bangun indonesia lpdp google news jakarta kabar tunggu buru beasiswa lembaga kelola dana didik lpdp unggah akun instagram lpdp daftar beasiswa lpdp buka januari tunggu tunggu daftar beasiswa lpdp tahap buka januari tulis umum akun instagram kutip rabu januari kutip laman lpdp seleksi beasiswa daftar lanjut rangkai seleksi seleksi administrasi seleksi bakat skolastik daftar letter of acceptance seleksi substansi tahap wawancara sobat medcom tarik daftar beasiswa lpdp syarat daftar syarat syarat khusus penuh lpdp program beasiswa anak bangsa tempuh didik tingkat negeri negeri beasiswa buka lanjut didik jenjang s s,neutral,1
234, lpdp erat kait penting kelas tengah jenuh tekan konten tonjol privilese studi biaya lpdp kali picu marah publik konten media sosial ds kewarganegaraan anak seret nama lembaga kelola dana didik lpdp netizen kritik ds serta suami terima beasiswa lpdp beasiswa negara buka syarat bukti finansial salah jalur masyarakat tingkat status sosial ekonomi liput jurnalisme data hari kompas kelas tengah perintah pandang warga kelas tengah manfaat beasiswa lpdp oleh peluang hasil didik kompas enta fadila tapisa lulus beasiswa lpdp tempuh studi university of glasgow skotlandia rasa manfaat nyata program  awardee sempat akses didik negeri biaya negara bangun jaring  wawancara selasa kuliah glasgow aktif jalin relasi ikut giat lintas fakultas aktivitas akademik konten media sosial studi portofolio bantu kerja fadila asal wilayah tinggal depan luar sumbawa nusa tenggara barat milik batas akses didik jakarta hidup banding sisi duduk indonesia kategori kelas tengah data badan pusat statistik bps kelas tengah calon kelas tengah capai juta jiwa persen total populasi bps klasifikasi calon kelas tengah keluar kapita  juta kelas tengah juta  juta kelompok mayoritas bayar pajak sumber utama dapat negara kelola direktur utama lpdp sudarto kecewa polemik picu ds lpdp tangan objektif proporsional kait lpdp libat dana publik manfaat maksimal indonesia sebut teliti terima beasiswa  kena sanksi kembali dana studi orang orang proses  konferensi pers daring senin dasar nota uang anggar investasi lpdp capai triliun rinciannya liput dana abadi didik triliun dana abadi teliti triliun dana abadi budaya triliun dana abadi guru triliun publikasi apbn anggar dapat belanja negara kerja fakta menteri uang dana lpdp kategori biaya investasi realisasi biaya investasi capai triliun khusus lpdp realisasi capai triliun alokasi triliun dana abadi didik triliun dana abadi teliti guru budaya lpdp investasi jangka tengah tingkat kualitas hidup masyarakat kolektif negara negara maju perintah beasiswa warga fondasi ekonomi bas tahu dasar laman resmi lpdp realisasi dapat capai triliun belanja triliun januari total terima beasiswa capai orang orang studi negeri orang negeri persen terima ambil kategori beasiswa yanuar nugroho diri nasihat centre for innovation policy and governance nalar institute lpdp investasi strategis jangka tengah tingkat kualitas hidup negara maju beasiswa pilar ekonomi bas tahu investasi sifat strategis  program jangka pendek janji populis korban investasi jangka sentimen polemik lpdp nila titik rusak susu belanga  yanuar marah publik polemik lpdp picu kondisi masyarakat tegang akibat laksana bijak indonesia konten media sosial pamer privilese status kewarganegaraan asing picu keruh emosi publik sisi laksana yanuar aku risiko sulit hindar seleksi lpdp terima kontribusi indonesia turut lpdp jalan proses proporsional seleksi terima calon terima terima beasiswa alumni lpdp wajib setia taat aku sepenuh pancasila uud nkri bhinneka tunggal ika wajib jaga nama indonesia lpdp ucap buat wajib tuang pedoman calon terima beasiswa terima beasiswa alumni lpdp baru januari khusus alumni wajib indonesia lambat kelulus terima beasiswa selesai studi wajib kontribusi indonesia minimal kali studi lpdp izin tulis alumni lanjut studi negeri lpdp izin program pascadoktoral magang teliti pascastudi syarat ketat izin realisasi alumni wajib penuh kontribusi indonesia akumulatif sudarto tekan terima beasiswa jalan magang selesai abdi tugas kerja  lpdp buka sempat magang berwirausaha negeri sesuai tentu  sudarto pedoman lpdp hak kembali dana siap studi dana studi alumni langgar wajib setia taat aku pancasila uud nkri perintah wajib kontribusi kali studi tambah kena sanksi kembali dana dana studi variasi studi negeri buku pandu cair uang beasiswa contoh dana hidup bulan amerika serikat kisar us  us australia au  au inggris   biaya buku biaya sekolah jalan wajib kontribusi alumni fadila bentuk komunitas sister achieve dukung perempuan raih cita cita karier kuliah negeri kerap bagi konten raih beasiswa media sosial turut alumni lpdp kecewa bijak korban nasionalisme  negara milik kurang beda indonesia negara kecewa bijak kecewa seret nama indonesia  pungkas assalimi,negative,0
821,loading lembaga kelola dana didik lpdp sedia kuota ribu terima beasiswa foto ist program program prioritas beasiswa lpdp program prioritas beasiswa lpdp lembaga kelola dana didik kuota ribu terima beasiswa terima capai orang bahas artikel kali ulas simak ya lpdp gelontor anggar triliun jenis beasiswa selenggara langsung lpdp kerja menteri didik budaya riset teknologi kemendikbudristek menteri agama kemenag pandemi lamar lpdp tingkat capai ribu pandemi tepat tingkat angka ribu lpdp salur beasiswa terima lpdp target ribu lpdp tingkat segi mesti dampak bidang bidang prioritas bangun negara belanda lpdp bidang maritim cyber law,positive,2
746,senin september pemprov gelar damping program beasiswa lpdp latih bahasa asing merauke perintah provinsi papua selatan gelar giat damping beasiswa lembaga kelola dana didik lpdp latih bahasa asing inggris damping beasiswa latih laksana dinas didik budaya provinsi papua selatan giat hotel day merauke senin september wakil gubernur apolo asisten i setda provinsi papua selatan agustinus joko guritno sambut lpdp program beasiswa investasi negara cetak generasi unggul pimpin ubah bawa maju tantang bangsa sampai sambut gubernur apolo agustinus sebut papua selatan daerah otonomi dob bentuk dasar undang undang nomor giat upaya provinsi papua selatan giat generasi muda provinsi pimpin daerah pimpin nasional masa agustinus selamat sukses serta pilih serta damping beasiswa lpdp latih bahasa inggris capai tanggung lantar bawa nama pribadi harap kabupaten papua selatan keluarga bangsa indonesia guritno baca sambut gubernur turut latih proses formalitas momen selaras visi misi bentuk karakter pimpin kuat nilai bangsa tumbuh semangat kontribusi harap serta damping latih manfaat baik ajar jenjang harap serta ikut giat sungguh sungguh giat tingkat sumber daya manusia provinsi papua selatan latih harap semangat kontribusi nyata bagai sektor daerah nasional guritno terima kasih dinas didik budaya provinsi papua selatan pilih anak anak asli papua program beasiswa lpdp tugas tanggung provinsi masa orang asli papua harap anak anak ikut latih ikut cermat fisik sehat ikut giat selesai guritno laksana program selesai papua selatan milik sumber daya manusia orang asli papua iring diri papua selatan dob sambut agustinus joko guritno wakil gubernur apolo buka giat biro setda provinsi papua selatan,positive,2
154,nasdem perata akses beasiswa lpdp anak wilayah t jakarta september anggota komisi xi dpr ri charles perata akses beasiswa lembaga kelola dana didik lpdp anak indonesia wilayah depan luar tinggal t  putra putri baik wilayah timur ntt papua malu akses ielts international english language testing system bicara tes milik akses tara beasiswa lpdp  charles rapat kerja komisi xi menteri uang kompleks parlemen jakarta kamis charles anak anak indonesia timur batas akses milik kalah dengar anak anak jawa jakarta charles laku khusus afirmasi saing beasiswa syarat passing grade beasiswa lpdp berat anak anak daerah t  alas passing grade nya naik timbul pesimisme anak anak indonesia timur naik kompetisi masalah naik adu temen temen siap   semangat presiden prabowo anak anak indonesia negeri milik akses kuat  tukas charles,negative,0
251,jadwal daftar beasiswa lpdp beasiswa lpdp dana langsung perintah indonesia tuju dorong kembang sumber daya manusia indonesia didik negeri negeri beasiswa libat program beasiswa studi negeri program doktor postdoctoral akun instagram resmi beasiswa buka januari februari beasiswa aas beasiswa perintah australia tuju peluang didik latih calon pimpin negara negara kembang indonesia tingkat kapasitas kontribusi bangun program tawar diploma tingkat doktor libat studi universitas universitas nama australia beasiswa aas rencana buka februari mei beasiswa fulbright program beasiswa selenggara perintah amerika serikat tuju tingkat paham kerjasama warga amerika serikat warga negara negara beasiswa fulbright untuk s s beasiswa buka januari februari,neutral,1
76,ilustrasi lpdp foto anggota komisi x dpr ri abdul fikri faqih dorong perintah evaluasi skema abdi terima beasiswa lpdp turut perintah utama sedia ekosistem riset pada negeri tuntut pulang terima lpdp kaku fikri nilai nasionalisme ukur domisili kontribusi nyata jaring ilmu tahu bangun bangsa tuntut pulang mati ilmu laboratorium ekosistem riset dukung sedia rumah layak karya fikri terang kutip rabu fikri contoh kisah bj habibie sedia pulang tanah air negara industri strategis politikus pks sarana prasarana mumpuni talenta baik indonesia bidang stem science technology engineering and mathematics serap industri negeri harga ahli fikri usul geser konsep brain drain brain circulation konsep diaspora negeri anggap abdi jembatan teknologi riset institusi indonesia perintah baik koordinasi menteri lulus baik bentur tembok birokrasi kontribusi biar mutiara mutiara sinar negeri orang gagal rumah pungkas,neutral,1
279,co jakarta  didik kader ulama masjid istiqlal pkumi umum buka program beasiswa lpdp  pkumi program ikhtiar strategis masjid istiqlal cetak kader ulama moderat inklusif beril kaliber nasional internasional imam masjid istiqlal menteri agama ri prof kh nasaruddin umar a program kuat peran islam rahmat lil  alamin indonesia  pkumi kokoh posisi islam indonesia islam moderat rahmat lil  alamin  program beasiswa penuh lpdp cakup program studi pascasarjana s didik kader ulama s didik kader ulama perempuan s didik kader ulama program didik kader ulama gelar kurikulum terintergrasi kurikulum master doktor laksana universitas ptiq kurikulum ulama laksana masjid istiqlal asrama mahasiswa short course negeri program naung masjid istiqlal pkumi tanam paradigma islam moderat wasathiyah dekat akademik kuat kurikulum program kombinasi ilmu islam klasik kontemporer lulus harap pimpin umat kuat spiritual luas wawas studi mahasiswa ajar langsung lingkung masjid istiqlal asuh ulama kaliber nasional internasional nilai nilai islam inklusif bangsa jadwal daftar online buka  januari tahap seleksi jalan jenjang verifikasi berkas administrasi jan  feb sanggah banding  februari wawancara letter of acceptance loa  februari umum hasil loa februari calon serta akses formulir daftar informasi lengkap portal resmi pku mi biaya daftar program s program s bayar via bank mega syariah nama badan kelola masjid istiqlal skema beasiswa lpdp jamin dana penuh biaya kuliah biaya hidup serta lulus fokus tuntut ilmu beban finansial mudah tambah lpdp bebas serta oleh loa pkumi wajib ikut tes bakat skolastik tbs lpdp cepat proses aju beasiswa pkumi komitmen abdi moderasi islam nur manajer akademik pkumi pkumi kuliah  bina intensif lahir ulama kaliber nasional internasional rujuk umat  daftar wajib menandatangani komitmen daftar cpns studi tinggal asrama wujud serius abdi umat nilai nilai inklusif rahmat lil  alamin landas giat ajar kampus calon ulama komitmen abdi umat bangsa pkumi pilih ideal direktur pkumi prof kh ahmad thib raya a program rancang cetak lulus kapasitas  program rancang lahir ulama kaliber nasional kuasa ilmu islam klasik kontemporer akhlak mulia rujuk umat tingkat lokal nasional global  daftar tutup januari informasi lengkap akses laman resmi,neutral,1
364,terima beasiswa lembaga kelola dana didik lpdp tolak indonesia selesai studi terima beasiswa putus sanksi alumni lpdp proses tangan sanksi delapan orang terima lpdp kembali dana beasiswa baca arya iwantoro tuju kembali beasiswa lpdp bunga plt direktur utama lpdp sudarto teliti awardee lpdp  teliti awardee tetap sanksi kembali orang proses  sudarto kutip senin sudarto lapor kait alumni beasiswa lpdp tahap klarifikasi baca kisah devi desi anak buruh tani lolos lpdp australia lpdp awas ketat sri rahayu plt direktur utama lembaga kelola dana didik lpdp sudarto media gathering sentul bogor kamis plt direktur utama lembaga kelola dana didik lpdp sudarto media gathering sentul bogor kamis sudarto lpdp awas terima beasiswa proses objektif proporsional awardee lpdp langgar tentu sanksi cakup wajib kembali dana beasiswa serta bunga blokir ikut program lpdp baca alas sandiaga uno larang anak beasiswa lpdp  terima beasiswa paham sanksi pegang buku pedoman menandatangani janji  sudarto sudarto lpdp oleh data langgar wajib abdi sumber lintas imigrasi lapor masyarakat pantau media sosial alumni lpdp  pasti jaga amanah publik dana dana publik manfaat besar indonesia  baca mahasiswa lpdp tolak kampus negeri jelas biaya hidup terima lpdp hormat uang rakyat wakil menteri uang suahasil nazara dana beasiswa lpdp asal uang rakyat  bawah terima beasiswa lpdp uang rakyat indonesia kumpul pajak  nazara konferensi pers apbn edisi februari senin sebut kemenkeu kumpul pajak masuk apbn bagi sisih dana abadi baca kisah terima lpdp inggris pilih pulang sleman jual  dana abadi hasil kelola hasil kelola pakai biaya beasiswa lpdp  nazara terima lpdp wajib hormat rakyat indonesia manfaat  hormat rakyat indonesia terima beasiswa lpdp uang rakyat uang ya hormat kumpul  pungkas,negative,0
496,jakarta mei komitmen lembaga kelola dana didik lpdp maju budaya nasional luncur dana indonesiana menteri budaya senin pagi ruang utama gedung a menteri didik dasar tengah kemendikdasmen dana indonesiana program giat dukung fasilitas dana hibah kelompok budaya orang laksana menteri budaya giat maju budaya dana abadi budaya triliun kelola lpdp menteri budaya fadli zon aku senang luncur dana indonesiana lanjut program lestari kembang seni budaya nasional dana indonesiana dar bentuk hadir negara budaya bangsa wajib negara maju budaya kutip uud pasal ayat  negara maju budaya nasional indonesia adab dunia jamin masyarakat kembang nilai nilai budaya bunyi negara maju budaya bahasa perintah kerja  fadli zon sambut luncur dana indonesiana komunitas lestari tradisi budaya skala butuh dukung dana kembang program kerja risiko pinggir hilang nyata sedia anggar miliar hasil kelola triliun dana abadi budaya manfaat dana indonesiana  lanjut budaya kuat identitas nasional buka akses luas luas lapis sempat maestro laku desa kota artefak sejarah gagas inovatif luas  fadli zon program dana indonesiana cakup layan utama cantum atur presiden nomor fasilitas bidang budaya komunitas laku budaya produksi giat budaya produksi media program layan sesuai arah dewan santun kategori program tawar skema dana luas pendayagunaan ruang publik cipta karya kreatif inovatif indonesia dokumentasi karya tahu maestro objek maju budaya rawan punah dukung institusional kaji objek maju budaya budaya dana damping karya distribusi internasional dukung interaksi budaya program kewirausahaan budaya pelihara artefak sustainable cultural heritage laksana dana indonesiana menteri budaya peran program manager tanggung desain kelola program proses seleksi calon terima manfaat laksana fasilitas damping laku budaya laksana dana indonesiana lepas dukung dana penuh lembaga kelola dana didik lpdp tindak kelola dana abadi budaya direktur fasilitas riset lpdp ayom widipaminto hadir luncur dana indonesiana kelola dana abadi budaya progres positif program dana indonesiana langsung  lpdp harap lahir proposal proposal kualitas gagas gagas kreatif inovatif giat giat budaya tarik dampak luas masyarakat  ayom sambut ayom terima dana indonesiana senantiasa kelola dana terima akuntabel transparan efisien lpdp komitmen fasilitas terima manfaat kelola uang terima luncur dana indonesiana hadir wakil menteri budaya ganesha direktur uang lpdp agust hartono direktur investasi lpdp muhammad oriza segenap jajar menteri budaya lpdp undang awak media capai dana abadi budaya dana abadi budaya kelola lpdp nikmat puluh ribu laku seni budaya indonesia capai manfaat dana abadi budaya catat lpdp april selenggara program event publik libat laku budaya komunitas tenaga teknis jangkau unjung cipta karya kreasi budaya buku film tari karya aplikasi karya budaya bas teknologi informasi daftar kaya intelektual hak cipta selenggara program tingkat kapasitas latih serta dokumen rencana strategis organisasi komunitas lembaga budaya kontribusi sumber dana mitra nilai kontribusi miliar gagas bentuk dana abadi budaya kali perhati presiden ditindaklanjuti kemendikbudristek kemenkeu lahir skema dana abadi budaya sokong dana maju budaya periode kemenkeu hasil alokasi anggar triliun kelola serah lpdp program dana indonesiana kelola dirjen budaya kemendikbudristek resmi luncur akumulasi dana abadi budaya capai triliun untung imbal hasil sepenuh jalan dana indonesiana informasi daftar syarat lengkap unjung situs resmi dana indonesiana,neutral,1
375,jakarta lembaga kelola dana didik lpdp panggil alumnus inisial ap suami ds kait duga tuntas wajib kontribusi indonesia selesai studi direktur beasiswa lpdp dwi larso dalam internal duga ds viral media sosial lantar unggah bangga anak oleh status kewarganegaraan inggris  lpdp dalam internal kait duga lpdp panggil saudara ap klarifikasi proses tindak kena sanksi kembali dana beasiswa bukti wajib kontribusi indonesia penuh dwi sabtu baca lpdp sayang tindak alumni bangga anak wn inggris cermin integritas etika dwi lpdp sayang polemik media sosial turut tindak ds nilai cermin nilai integritas etika profesionalisme tanam lpdp terima beasiswa administratif ds selesai wajib saudari ds selesai studi s nyata lulus agustus tuntas abdi sesuai tentu lpdp milik ikat hukum sangkut dwi sesuai tentu awardee alumni lpdp wajib laksana abdi kontribusi indonesia kali studi tambah ds tempuh studi magister wajib kontribusi baca beasiswa lpdp tutup februari syarat lengkap wajib penuh lpdp upaya komunikasi ds bijak media sosial paham sensitivitas publik dwi lpdp komitmen tegak atur adil konsisten awardee alumni lpdp komitmen tegak atur adil konsisten tanggung awardee alumni jaga integritas institusi manfaat besar indonesia,negative,0
302,kerja dana kelola lembaga kelola dana didik lpdp alami defisit laksana tugas direktur utama lpdp sudarto kondisi sebab dapat belanja  belanja khusus dana abadi didik alami defisit  sudarto bogor kamis malam sudarto defisit tutup surplus dapat belanja realisasi dapat lpdp capai triliun belanja triliun surplus triliun realisasi dapat triliun belanja triliun surplus triliun dapat triliun belanja triliun surplus triliun defisit realisasi dapat lpdp triliun belanja tembus triliun periode defisit miliar realisasi dapat lpdp triliun belanja tembus triliun defisit miliar terima beasiswa kurang defisit lpdp kondisi dampak kurang terima beasiswa periode  on going terima  sudarto proyeksi kurang terima beasiswa pulih daftar nyata lulus seleksi turun orang orang target kuota terima beasiswa ribu orang realisasi lulus tahap capai orang,negative,0
176,nama andhika sudarman dadak viral alias bincang warganet media sosial lulus salah universitas top dunia harvard university terima beasiswa lpdp tuding leceh seksual bocah minor duga leceh seksual libat andhika sudarman bisnis muda diri platform karier kali kuak media sosial x twitter sorot andhika sudarman viral akun nama matcha green unggah kronologi tuduh leceh seksual dasar aku matcha green media sosial andhika sudarman duga leceh seksual serta sejutacita future leaders sfl umur informasi sfl program edu leadership trip negeri wni umur usung nilai transformasional self growth future career planning sfl program platform diri andhika sudarman serta bayar ikut program juta review jujur sejutacita future leaders sfl alumni sejutalies scam study trip puluh juta mentoring alumni lpdp harvard bahas seksual sharing alam asli indah postingan media sosial tw leceh seksual tulis akun x minggu duga viral media sosial,negative,0
724,jakarta nu online lembaga kelola dana didik lpdp menteri uang kemenkeu ri kolaborasi perintah australia buka daftar beasiswa lpdp australia awards mei wib beasiswa sedia didik jenjang magister kuliah januari manfaat terima terima beasiswa berangkat latih bahasa inggris akademik uang saku tiket pesawat pulang pergi latih biaya periksa sehat visa ajar tiket pesawat australia studi australia terima beasiswa manfaat biaya kuliah penuh tunjang buku tunjang jurnal internasional damping studi asuransi sehat biaya tempat australia tunjang studi introductory academic programme iap studi sempat daftar allison sudradjat prize terima beasiswa dukung akademik tambah partisipasi program kaya dukung biaya riset lapang terima master by research master by coursework milik komponen wajib teliti tiket pesawat pulang kampung serta bawa keluarga studi minimal tiket pesawat pulang selesai studi jadwal seleksi beasiswa lpdp australia awards tahap seleksi administrasi seleksi substansi jadwal daftar februari mei seleksi administrasi mei umum seleksi administrasi mei aju sanggah mei umum hasil sanggah juni seleksi substansi i proses nyaring serta wawancara juni umum shortlisted serta seleksi substansi ii juni seleksi substansi ii laksana wawancara juli umum hasil seleksi substansi ii juli kuliah januari terima beasiswa wajib abdi indonesia selesai studi kuliah komitmen indonesia rencana studi rencana kontribusi indonesia tulis indonesia terima beasiswa peluang ikut giat berjejaring kembang profesi selenggara lpdp aai sempat bagi cerita capai inspirasi akun media sosial resmi australia alumni awards sempat tingkat mampu atas hambat giat reintegration workshop informasi daftar kunjung situs resmi beasiswa lpdp kemenkeu klik informasi klik,positive,2
768,tahuna program lembaga kelola dana didik lpdp kenal salah beasiswa kompetitif indonesia fasilitas biaya penuh studi s s tahap seleksi ketat tuntut siap matang calon daftar lpdp menteri uang republik indonesia tetap tahap utama seleksi wajib daftar tahap seleksi administrasi seleksi bakat skolastik seleksi substansi wawancara dalam panel wawancara seleksi administrasi berkas daftar identitas ijazah transkrip nilai sertifikat bahasa surat rekomendasi esai proposal studi periksa ketat lengkap sesuai syarat serta lolos administrasi ikut seleksi bakat skolastik sbs ukur mampu kognitif logika analisis mampu verbal  mampu nilai sukses studi lanjut tahap seleksi substansi calon terima uji motivasi kesiap akademik rencana kontribusi indonesia integritas pribadi kandidat lolos tiga tahap lolos terima beasiswa saing puluh ribu lamar saing kuota batas calon gagal penuh syarat dasar prestasi akademik kesiap mental strategi siap kunci tembus beasiswa proses seleksi kompetitif beasiswa lpdp posisi program high impact jaring sumber daya manusia unggul pintar kontribusi nyata indonesia,positive,2
314,ketik jakarta  nama lpdp ramai bincang ruang publik sorot muncul kontroversi libat salah terima beasiswa picu debat media sosial polemik masyarakat lpdp beasiswa gengsi lpdp singkat lembaga kelola dana didik lembaga menteri uang republik indonesia tugas kelola dana didik salur beasiswa warga negara indonesia program beasiswa lpdp kelola dana riset dana abadi didik tingkat kualitas sumber daya manusia indonesia luncur lpdp kenal salah beasiswa kompetitif tanah air program tawar dana penuh jenjang magister s doktor s negeri negeri skema biaya cakup biaya kuliah biaya daftar tunjang hidup bulan tunjang buku bantu transportasi asuransi sehat tinggi minat daftar proses seleksi lpdp ketat seleksi daftar capai ribu orang serta nyata lolos jenjang s s data tingkat saing masuk lpdp golong lpdp buka akses studi guru nama negeri kampus tuju universitas indonesia universitas gadjah mada institut teknologi bandung negeri terima beasiswa lanjut studi kampus kampus university of oxford inggris harvard university amerika serikat sesuai daftar tentu resmi laku lpdp daftar tahap tutup februari proses seleksi tahap seleksi liput seleksi administrasi tes bakat skolastik wawancara substansi nilai kapasitas akademik komitmen kontribusi indonesia bincang publik muka lpdp posisi instrumen strategis negara generasi didik beasiswa bantu finansial investasi jangka bangun nasional kontroversi pergi minat lpdp sempat tempuh didik dukung penuh negara impi anak muda indonesia,positive,2
